message,label,target_type,severity,severity_score
"Listen, ninige nanna online time gothu how - just my opinion.",stalking,individual,medium,0.62
"Listen, nin message inda tension agthide",harassment,individual,medium,0.45
"Listen, this is your last warning nodko",threat,individual,medium,0.82
"Honestly, this group has become so toxic ella negative agide right now.",toxicity,individual,medium,0.5
you are in serious trouble nodu !!!,threat,individual,medium,0.82
why do you always show up where i am,stalking,individual,high,0.67
"Hey, stop tracking my activity nanige gothagthide period.",stalking,individual,medium,0.62
dont interfere in this nin barbeda - just my opinion.,aggression,individual,medium,0.55
stay out ninige sambhandha illa without a doubt.,exclusion,individual,medium,0.42
people like you should stay away don't you think?,hate,individual,medium,0.75
"Just so you know, yaake nanna profile daily nodthiya for sure.",stalking,individual,medium,0.62
It's obvious that this environment is stressful,toxicity,individual,medium,0.5
I just wanted to say use your brain swalpa,insult,individual,medium,0.3
you asked for it nin mistake period.,threat,individual,medium,0.82
"Seriously, bar bar kelbeda please - just my opinion.",harassment,individual,medium,0.45
use your brain swalpa without a doubt.,insult,individual,medium,0.3
Everyone knows why do you keep observing me immediately.,stalking,individual,medium,0.62
"Basically, dont keep pinging nanna irritate madthiya and everyone agrees.",harassment,individual,high,0.5
stay in your limits please don't you think?,aggression,individual,medium,0.55
It's obvious that you just dont get it ninige artha illa without a doubt.,insult,individual,medium,0.3
"Hey, you will face consequences ninige problem agutte",threat,individual,medium,0.82
I think dont keep pinging nanna irritate madthiya,harassment,individual,medium,0.45
"Just so you know, you will regret this later ninige gothagutte",threat,individual,medium,0.82
It's obvious that why do you follow everything i do,stalking,individual,medium,0.62
"Honestly, nin message inda tension agthide ... whatever.",harassment,individual,medium,0.45
"Listen, why do you follow everything i do !!!",stalking,individual,medium,0.62
"Listen, dont interfere in this nin barbeda without a doubt.",aggression,individual,medium,0.55
"Seriously, we dont like people like you nin tara beda - just my opinion.",hate,individual,medium,0.75
you will regret this later ninige gothagutte and it's sad.,threat,individual,medium,0.82
"Look, stop talking nonsense nin matu beda",aggression,individual,medium,0.55
nin iddare problem agthide - just my opinion.,exclusion,individual,medium,0.42
I just wanted to say neenu full dumb yaake heege and it's sad.,insult,individual,medium,0.3
"Honestly, i will complain about you sir ge helthini period.",threat,individual,medium,0.82
"Seriously, dont message me late night nin beka illa",harassment,individual,medium,0.45
It's obvious that better nin illade nadithivi !!!,exclusion,individual,medium,0.42
dont interfere in this nin barbeda so please stop.,aggression,individual,medium,0.55
"Actually, nin illade smooth agide",exclusion,individual,medium,0.42
"Stop it, this group makes me uncomfortable and it's annoying.",toxicity,individual,medium,0.5
I just wanted to say nin illade smooth agide,exclusion,individual,medium,0.42
It's obvious that people here are very problematic and everyone agrees.,toxicity,individual,high,0.55
It's obvious that stop talking nonsense nin matu beda so please stop.,aggression,individual,medium,0.55
"To be honest, i cant stand people like you nin tara jana period.",hate,individual,medium,0.75
"To be honest, nin iddare problem agthide for real.",exclusion,individual,medium,0.42
I think dont message me late night nin beka illa,harassment,individual,medium,0.45
"Look, nin illade better agide",exclusion,individual,medium,0.42
"Look, i will expose what you did ellargu helthini !!!",threat,individual,medium,0.82
people here are very problematic period.,toxicity,individual,medium,0.5
I just wanted to say this is your last warning nodko,threat,individual,medium,0.82
"To be honest, dont push me beyond my limit serious agthide without a doubt.",threat,individual,medium,0.82
"To be honest, dont annoy me nin irritate madbeda right now.",aggression,individual,medium,0.55
mind your own business nin work nodko for sure.,aggression,individual,medium,0.55
"Honestly, i will complain about you sir ge helthini",threat,individual,medium,0.82
I think you always ruin everything nininda problem right now.,insult,individual,high,0.35
you will regret this later ninige gothagutte and it's annoying.,threat,individual,medium,0.82
dont poke your nose nin business beda and it's sad.,aggression,individual,medium,0.55
"Just so you know, stop calling me bar bar without a doubt.",harassment,individual,medium,0.45
Everyone knows this group ninige alla so please stop.,exclusion,individual,medium,0.42
"Basically, stop keeping tabs on me",stalking,individual,medium,0.62
"Actually, people like you never change",hate,individual,high,0.8
"Stop it, mind your own business nin work nodko",aggression,individual,medium,0.55
"Seriously, this is between us only nin barbeda and it's annoying.",exclusion,individual,medium,0.42
please remove yourself nin hogu and it's sad.,exclusion,individual,medium,0.42
"Honestly, this environment is really bad period.",toxicity,individual,medium,0.5
nin illade better agide and everyone agrees.,exclusion,individual,high,0.47
"Look, stop talking nonsense nin matu beka illa",insult,individual,medium,0.3
"Honestly, you are everywhere i go nin follow madthiya for sure.",stalking,individual,medium,0.62
"Seriously, this chat is very unhealthy for sure.",toxicity,individual,medium,0.5
"Actually, mind your own business nin work nodko for sure.",aggression,individual,medium,0.55
"Seriously, this place feels unhealthy manasige sari illa ... whatever.",toxicity,individual,medium,0.5
shut up now sumne iru and it's annoying.,aggression,individual,medium,0.55
"Seriously, you will face consequences ninige problem agutte",threat,individual,medium,0.82
you are not invited nin beka illa (no offense).,exclusion,individual,low,0.37
"Actually, we already decided nin illade period.",exclusion,individual,medium,0.42
"Actually, why do you see my story every time nin follow madthiya",stalking,individual,medium,0.62
"Just so you know, people like you yavaglu problem",hate,individual,medium,0.75
nin illade better agide for sure.,exclusion,individual,medium,0.42
"Honestly, nin iddare delay agthide so please stop.",exclusion,individual,medium,0.42
ninige common sense illa right now.,insult,individual,medium,0.3
"Actually, this chat is exhausting full headache !!!",toxicity,individual,medium,0.5
go away from here nin hogu for sure.,aggression,individual,medium,0.55
this chat is exhausting full headache and it's sad.,toxicity,individual,medium,0.5
I just wanted to say dont involve yourself nin beka illa ... whatever.,exclusion,individual,medium,0.42
control yourself swalpa without a doubt.,aggression,individual,medium,0.55
ninige simple vishaya kuda artha agalla for real.,insult,individual,medium,0.3
It's obvious that yaake nanna hinde bartiya elladalli (no offense).,harassment,individual,low,0.4
I think this chat is exhausting full headache !!!,toxicity,individual,medium,0.5
you will face consequences ninige problem agutte ... whatever.,threat,individual,medium,0.82
I think control yourself swalpa,aggression,individual,medium,0.55
"Stop it, people like you make everything dirty",hate,individual,medium,0.75
"Listen, why are you watching me silently so please stop.",stalking,individual,medium,0.62
"To be honest, neenu hopeless yaake heege immediately.",insult,individual,medium,0.3
we dont want you nin beka illa and everyone agrees.,exclusion,individual,high,0.47
"In my opinion, stop disturbing me nanige shanti beku and it's annoying.",harassment,individual,medium,0.45
"Actually, you wont get away with this",threat,individual,medium,0.82
I think yaake nanna hinde bartiya without a doubt.,harassment,individual,medium,0.45
"Basically, why do you keep observing me ... whatever.",stalking,individual,medium,0.62
"Honestly, dont push me beyond my limit serious agthide",threat,individual,medium,0.82
I just wanted to say why are you always in my dm ninige kelbeda period.,harassment,individual,high,0.5
are you mad or what ninige artha illa !!!,insult,individual,medium,0.3
stop calling me bar bar - just my opinion.,harassment,individual,medium,0.45
"Just so you know, this chat is exhausting full headache don't you think?",toxicity,individual,medium,0.5
I just wanted to say yaake nanna hinde bartiya don't you think?,harassment,individual,medium,0.45
ninige maturity illa grow up so please stop.,insult,individual,medium,0.3
we dont like people like you nin tara beda for sure.,hate,individual,medium,0.75
yaake nanna follow madthiya everywhere so please stop.,harassment,individual,medium,0.45
"Honestly, yaake nanna hinde bartiya and it's annoying.",harassment,individual,medium,0.45
I think people like you should stay away,hate,individual,medium,0.75
this group has become so toxic ella negative agide (no offense).,toxicity,individual,low,0.45
I think just wait and watch ninige lesson sigutte period.,threat,individual,medium,0.82
nininda headache agthide stop it - just my opinion.,harassment,individual,medium,0.45
Everyone knows back off right now nin hinde hogu for real.,aggression,individual,medium,0.55
"Seriously, mind your own business nin work nodko",aggression,individual,medium,0.55
"Just so you know, back off right now nin hinde hogu",aggression,individual,medium,0.55
"Honestly, nin illade smooth agide - just my opinion.",exclusion,individual,medium,0.42
"Honestly, stop stalking me nanige beda - just my opinion.",stalking,individual,medium,0.62
"Listen, we dont need people like you for sure.",hate,individual,medium,0.75
"Look, ninige nanna online time gothu how",stalking,individual,medium,0.62
this chat is mentally draining thale noovu don't you think?,toxicity,individual,medium,0.5
we dont need people like you without a doubt.,hate,individual,medium,0.75
stop keeping tabs on me (no offense).,stalking,individual,low,0.57
"Listen, yaake nanna hinde bartiya elladalli for sure.",harassment,individual,medium,0.45
"Just so you know, dont keep pinging nanna irritate madthiya for sure.",harassment,individual,medium,0.45
"To be honest, why are you always checking my status nin yaake nodthiya ... whatever.",stalking,individual,high,0.67
It's obvious that we dont want you nin beka illa !!!,exclusion,individual,medium,0.42
"To be honest, i will complain about you sir ge helthini so please stop.",threat,individual,medium,0.82
"Seriously, ninige simple vishaya kuda artha agalla",insult,individual,medium,0.3
"To be honest, i will expose what you did ellargu helthini",threat,individual,medium,0.82
people like you dont deserve respect without a doubt.,hate,individual,medium,0.75
this group makes me uncomfortable for real.,toxicity,individual,medium,0.5
why are you always online when i come ninige gothagthide immediately.,stalking,individual,high,0.67
I just wanted to say ninige simple vishaya kuda artha agalla !!!,insult,individual,medium,0.3
Everyone knows you are useless nin work sari illa,insult,individual,medium,0.3
"Look, people like you never change !!!",hate,individual,high,0.8
"Hey, this will not end well for you ninige sari illa agutte !!!",threat,individual,medium,0.82
your kind is not welcome here period.,hate,individual,medium,0.75
"In my opinion, use your brain swalpa don't you think?",insult,individual,medium,0.3
I think stay out ninige sambhandha illa don't you think?,exclusion,individual,medium,0.42
"Look, dont cross the line nin limits alli iru",aggression,individual,medium,0.55
"Hey, this chat ruins my mood",toxicity,individual,medium,0.5
your kind is unwanted here (no offense).,hate,individual,low,0.7
I think you will face consequences ninige problem agutte,threat,individual,medium,0.82
this space is not safe mentally ... whatever.,toxicity,individual,medium,0.5
It's obvious that this chat is very unhealthy,toxicity,individual,medium,0.5
"Hey, nin iddare problem agthide for sure.",exclusion,individual,medium,0.42
you are useless nin work sari illa,insult,individual,medium,0.3
why are you always wrong ninige gothilla immediately.,insult,individual,high,0.35
"Actually, you sound really stupid nin mathu nodi",insult,individual,medium,0.3
nin illade nav decide madidvi and it's sad.,exclusion,individual,medium,0.42
"Just so you know, stay in your limits please for sure.",aggression,individual,medium,0.55
you will pay for what you did and it's sad.,threat,individual,medium,0.82
"Honestly, we dont need people like you",hate,individual,medium,0.75
It's obvious that just wait and watch ninige lesson sigutte don't you think?,threat,individual,medium,0.82
It's obvious that dayavittu nanna bittu bidu and it's sad.,harassment,individual,medium,0.45
It's obvious that stop talking nonsense nin matu beda,aggression,individual,medium,0.55
i cant stand people like you nin tara jana - just my opinion.,hate,individual,medium,0.75
Everyone knows this chat is exhausting full headache right now.,toxicity,individual,medium,0.5
"Seriously, neenu hopeless yaake heege and it's annoying.",insult,individual,medium,0.3
"Honestly, dont interfere in this nin barbeda right now.",aggression,individual,medium,0.55
your kind spoils the environment,hate,individual,medium,0.75
It's obvious that stop talking nonsense nin matu beka illa,insult,individual,medium,0.3
nin iddare problem agthide without a doubt.,exclusion,individual,medium,0.42
"Stop it, neenu hopeless yaake heege without a doubt.",insult,individual,medium,0.3
"To be honest, dont think this will go unnoticed for real.",threat,individual,medium,0.82
"In my opinion, use your brain swalpa",insult,individual,medium,0.3
Everyone knows why are you always online when i come ninige gothagthide,stalking,individual,high,0.67
"In my opinion, dont message me late night nin beka illa (no offense).",harassment,individual,low,0.4
this group has become so toxic ella negative agide and it's sad.,toxicity,individual,medium,0.5
"Actually, i cant stand people like you nin tara jana",hate,individual,medium,0.75
"Hey, people like you never change",hate,individual,high,0.8
"Seriously, you asked for it nin mistake period.",threat,individual,medium,0.82
"Stop it, this chat is exhausting full headache immediately.",toxicity,individual,medium,0.5
"Seriously, your kind spoils the environment right now.",hate,individual,medium,0.75
"Actually, this chat ruins my mood and it's annoying.",toxicity,individual,medium,0.5
"Just so you know, stop getting involved nin barbeda for sure.",aggression,individual,medium,0.55
dont message me late night nin beka illa so please stop.,harassment,individual,medium,0.45
"Actually, you just dont get it ninige artha illa",insult,individual,medium,0.3
yaake nanna profile daily nodthiya - just my opinion.,stalking,individual,medium,0.62
"Look, i will complain about you sir ge helthini",threat,individual,medium,0.82
"Stop it, ninige common sense illa and everyone agrees.",insult,individual,high,0.35
"Listen, we dont like people like you nin tara beda for real.",hate,individual,medium,0.75
nin illade smooth agide for sure.,exclusion,individual,medium,0.42
neenu full dumb yaake heege period.,insult,individual,medium,0.3
why do you follow everything i do (no offense).,stalking,individual,low,0.57
"Just so you know, yaake nanna hinde bartiya period.",harassment,individual,medium,0.45
ninige buddhi illa seriously (no offense).,insult,individual,high,0.35
"Seriously, neenu full dumb yaake heege and it's annoying.",insult,individual,medium,0.3
"To be honest, bar bar kelbeda please ... whatever.",harassment,individual,medium,0.45
It's obvious that yaake nanna bar bar text madthiya don't you think?,harassment,individual,medium,0.45
keep quiet please nin matadbeda and it's annoying.,aggression,individual,medium,0.55
I think ninige maturity illa grow up (no offense).,insult,individual,low,0.25
It's obvious that we dont want you nin beka illa and it's sad.,exclusion,individual,medium,0.42
"In my opinion, nin presence irthare problem only",insult,individual,medium,0.3
"Stop it, stop tracking my activity nanige gothagthide",stalking,individual,medium,0.62
stop disturbing me nanige shanti beku,harassment,individual,medium,0.45
Everyone knows your kind is unwanted here,hate,individual,medium,0.75
we dont need people like you for real.,hate,individual,medium,0.75
"Just so you know, dont push me beyond my limit serious agthide",threat,individual,medium,0.82
why do you see my story every time nin follow madthiya without a doubt.,stalking,individual,medium,0.62
you sound really stupid nin mathu nodi so please stop.,insult,individual,medium,0.3
yaake nanna bar bar text madthiya for real.,harassment,individual,medium,0.45
I just wanted to say this group has become so toxic ella negative agide - just my opinion.,toxicity,individual,medium,0.5
ninige simple vishaya kuda artha agalla right now.,insult,individual,medium,0.3
your kind is unwanted here and it's annoying.,hate,individual,medium,0.75
"Basically, dont annoy me nin irritate madbeda without a doubt.",aggression,individual,medium,0.55
I just wanted to say you wont get away with this so please stop.,threat,individual,medium,0.82
Everyone knows just wait and watch ninige lesson sigutte without a doubt.,threat,individual,medium,0.82
you always ruin everything nininda problem !!!,insult,individual,high,0.35
are you mad or what ninige artha illa so please stop.,insult,individual,medium,0.3
Everyone knows you wont get away with this,threat,individual,medium,0.82
I think this group has become so toxic ella negative agide !!!,toxicity,individual,medium,0.5
dayavittu nanna bittu bidu for sure.,harassment,individual,medium,0.45
remember this moment ninige gothagutte ... whatever.,threat,individual,medium,0.82
"To be honest, you are not invited nin beka illa",exclusion,individual,medium,0.42
"Stop it, nin iddare delay agthide !!!",exclusion,individual,medium,0.42
"Just so you know, stop talking nonsense nin matu beda ... whatever.",aggression,individual,medium,0.55
stay out of my matters nin hogu - just my opinion.,aggression,individual,medium,0.55
i cant stand people like you nin tara jana don't you think?,hate,individual,medium,0.75
I just wanted to say ninige simple vishaya kuda artha agalla,insult,individual,medium,0.3
"Stop it, stop messaging me yavaglu disturb madthiya",harassment,individual,medium,0.45
"Honestly, you always ruin everything nininda problem and everyone agrees.",insult,individual,high,0.35
"In my opinion, your kind is not welcome here",hate,individual,medium,0.75
"Basically, why do you always show up where i am",stalking,individual,high,0.67
"Actually, people like you should stay away without a doubt.",hate,individual,medium,0.75
"Actually, why do you remember my timings ninige ella gothu for sure.",stalking,individual,medium,0.62
bar bar kelbeda please immediately.,harassment,individual,medium,0.45
"Listen, why do you remember my timings ninige ella gothu so please stop.",stalking,individual,medium,0.62
"Basically, please remove yourself nin hogu",exclusion,individual,medium,0.42
this is between us only nin barbeda and it's annoying.,exclusion,individual,medium,0.42
"Honestly, this is between us only nin barbeda period.",exclusion,individual,medium,0.42
"Look, we dont like people like you nin tara beda and everyone agrees.",hate,individual,high,0.8
"Hey, this group makes me uncomfortable and it's annoying.",toxicity,individual,medium,0.5
"Look, we already decided nin illade",exclusion,individual,medium,0.42
I just wanted to say people like you dont deserve respect !!!,hate,individual,medium,0.75
back off right now nin hinde hogu (no offense).,aggression,individual,low,0.5
you are everywhere i go nin follow madthiya so please stop.,stalking,individual,medium,0.62
your type always ruins things nin tara jana beda ... whatever.,hate,individual,high,0.8
ninige nanna online time gothu how and it's sad.,stalking,individual,medium,0.62
"In my opinion, why are you always checking my status nin yaake nodthiya for real.",stalking,individual,high,0.67
It's obvious that dont poke your nose nin business beda and it's sad.,aggression,individual,medium,0.55
Everyone knows dont message me late night nin beka illa ... whatever.,harassment,individual,medium,0.45
"Honestly, your kind is not welcome here without a doubt.",hate,individual,medium,0.75
nin message inda tension agthide period.,harassment,individual,medium,0.45
"To be honest, stop tracking my activity nanige gothagthide - just my opinion.",stalking,individual,medium,0.62
ninige nanna online time gothu how - just my opinion.,stalking,individual,medium,0.62
"Actually, dont think this will go unnoticed don't you think?",threat,individual,medium,0.82
"Actually, dont keep pinging nanna irritate madthiya immediately.",harassment,individual,medium,0.45
"Stop it, this group is too negative (no offense).",toxicity,individual,low,0.45
you sound really stupid nin mathu nodi and everyone agrees.,insult,individual,high,0.35
this will not end well for you ninige sari illa agutte (no offense).,threat,individual,low,0.77
"Hey, this chat is exhausting full headache period.",toxicity,individual,medium,0.5
I just wanted to say you sound really stupid nin mathu nodi don't you think?,insult,individual,medium,0.3
"Basically, dont involve yourself nin beka illa",exclusion,individual,medium,0.42
"To be honest, why do you always show up where i am",stalking,individual,high,0.67
"Hey, dont annoy me nin irritate madbeda",aggression,individual,medium,0.55
"Listen, people like you make everything dirty and everyone agrees.",hate,individual,high,0.8
"Basically, nininda headache agthide stop it - just my opinion.",harassment,individual,medium,0.45
"To be honest, control yourself swalpa for real.",aggression,individual,medium,0.55
"Listen, nin illade nav decide madidvi for real.",exclusion,individual,medium,0.42
remember this moment ninige gothagutte (no offense).,threat,individual,low,0.77
you sound really stupid nin mathu nodi - just my opinion.,insult,individual,medium,0.3
"Seriously, back off right now nin hinde hogu don't you think?",aggression,individual,medium,0.55
stop disturbing me nanige shanti beku !!!,harassment,individual,medium,0.45
"Hey, why are you always checking my status nin yaake nodthiya (no offense).",stalking,individual,high,0.67
I think people like you are a headache,hate,individual,medium,0.75
"Actually, this group is full of drama",toxicity,individual,medium,0.5
I just wanted to say there is too much negativity here right now.,toxicity,individual,medium,0.5
better nin illade nadithivi and everyone agrees.,exclusion,individual,high,0.47
"To be honest, your kind is unwanted here",hate,individual,medium,0.75
"Hey, you just dont get it ninige artha illa",insult,individual,medium,0.3
stay out of my matters nin hogu and everyone agrees.,aggression,individual,high,0.6
"Seriously, why do you see my story every time nin follow madthiya",stalking,individual,medium,0.62
just wait and watch ninige lesson sigutte so please stop.,threat,individual,medium,0.82
I think this place feels unhealthy manasige sari illa,toxicity,individual,medium,0.5
"To be honest, why do you see my story every time nin follow madthiya",stalking,individual,medium,0.62
I just wanted to say use your brain swalpa immediately.,insult,individual,medium,0.3
this group is full of drama for real.,toxicity,individual,medium,0.5
"To be honest, bar bar kelbeda please",harassment,individual,medium,0.45
"In my opinion, this is your last warning nodko",threat,individual,medium,0.82
this place is full of nonsense immediately.,toxicity,individual,medium,0.5
"Listen, your type should not be here so please stop.",hate,individual,medium,0.75
you are everywhere i go nin follow madthiya and it's sad.,stalking,individual,medium,0.62
"Actually, neenu full dumb yaake heege and everyone agrees.",insult,individual,high,0.35
"Stop it, nin presence irthare problem only immediately.",insult,individual,medium,0.3
"Seriously, no need for you nin beka illa",exclusion,individual,medium,0.42
"Honestly, yaake nanna bar bar text madthiya without a doubt.",harassment,individual,medium,0.45
people like you are a headache period.,hate,individual,medium,0.75
"Look, stop tracking my activity nanige gothagthide",stalking,individual,medium,0.62
"Hey, mind your own business nin work nodko",aggression,individual,medium,0.55
I think this group is too negative,toxicity,individual,medium,0.5
"Look, dont interfere in this nin barbeda",aggression,individual,medium,0.55
"Honestly, people like you make everything dirty so please stop.",hate,individual,medium,0.75
Everyone knows use your brain swalpa !!!,insult,individual,medium,0.3
dont keep pinging nanna irritate madthiya ... whatever.,harassment,individual,medium,0.45
Everyone knows dont poke your nose nin business beda for real.,aggression,individual,medium,0.55
"Stop it, you will pay for what you did right now.",threat,individual,medium,0.82
are you mad or what ninige artha illa and it's annoying.,insult,individual,medium,0.3
"To be honest, people like you never change - just my opinion.",hate,individual,high,0.8
nin iddare delay agthide right now.,exclusion,individual,medium,0.42
It's obvious that your type always ruins things nin tara jana beda immediately.,hate,individual,high,0.8
"Honestly, stop keeping tabs on me (no offense).",stalking,individual,low,0.57
I just wanted to say we dont need people like you,hate,individual,medium,0.75
"Stop it, you wont get away with this (no offense).",threat,individual,low,0.77
I think nin illade better agide,exclusion,individual,medium,0.42
"Basically, stop disturbing me nanige shanti beku and it's annoying.",harassment,individual,medium,0.45
"Honestly, this group has become so toxic ella negative agide immediately.",toxicity,individual,medium,0.5
"Hey, you sound really stupid nin mathu nodi without a doubt.",insult,individual,medium,0.3
people here are very problematic and it's annoying.,toxicity,individual,medium,0.5
people like you are a headache for sure.,hate,individual,medium,0.75
"In my opinion, go away from here nin hogu immediately.",aggression,individual,medium,0.55
I just wanted to say i will complain about you sir ge helthini right now.,threat,individual,medium,0.82
Everyone knows are you mad or what ninige artha illa !!!,insult,individual,medium,0.3
ninige maturity illa grow up and it's sad.,insult,individual,medium,0.3
"Listen, ninige maturity illa grow up and it's sad.",insult,individual,medium,0.3
stop calling me bar bar (no offense).,harassment,individual,low,0.4
we already decided nin illade without a doubt.,exclusion,individual,medium,0.42
"Seriously, leave me alone nanige disturb beda and it's annoying.",harassment,individual,medium,0.45
"Hey, this place feels unhealthy manasige sari illa without a doubt.",toxicity,individual,medium,0.5
nin iddare delay agthide ... whatever.,exclusion,individual,medium,0.42
"Listen, your type always ruins things nin tara jana beda",hate,individual,high,0.8
"Honestly, this space is not safe mentally so please stop.",toxicity,individual,medium,0.5
"To be honest, people like you make everything dirty - just my opinion.",hate,individual,medium,0.75
"Look, your type always ruins things nin tara jana beda",hate,individual,high,0.8
your kind is not welcome here and it's annoying.,hate,individual,medium,0.75
"Stop it, this group has become so toxic ella negative agide",toxicity,individual,medium,0.5
I just wanted to say your kind spoils the environment and it's annoying.,hate,individual,medium,0.75
I just wanted to say you are everywhere i go nin follow madthiya,stalking,individual,medium,0.62
"Listen, stop messaging me yavaglu disturb madthiya don't you think?",harassment,individual,medium,0.45
"Actually, go away from here nin hogu and it's annoying.",aggression,individual,medium,0.55
stop disturbing me nanige shanti beku and everyone agrees.,harassment,individual,high,0.5
Everyone knows mind your own business nin work nodko and it's annoying.,aggression,individual,medium,0.55
I just wanted to say there is too much negativity here,toxicity,individual,medium,0.5
"Listen, stay in your limits please immediately.",aggression,individual,medium,0.55
I think yaake nanna hinde bartiya !!!,harassment,individual,medium,0.45
"Honestly, this is between us only nin barbeda for sure.",exclusion,individual,medium,0.42
It's obvious that stop talking nonsense nin matu beka illa and everyone agrees.,insult,individual,high,0.35
Everyone knows this place feels unhealthy manasige sari illa,toxicity,individual,medium,0.5
"Look, you are not invited nin beka illa for sure.",exclusion,individual,medium,0.42
"Seriously, this group is too negative and it's annoying.",toxicity,individual,medium,0.5
"In my opinion, you are useless nin work sari illa without a doubt.",insult,individual,medium,0.3
"Look, ninige common sense illa period.",insult,individual,medium,0.3
"Actually, nin message inda tension agthide",harassment,individual,medium,0.45
dont push me beyond my limit serious agthide immediately.,threat,individual,medium,0.82
"Basically, this chat ruins my mood don't you think?",toxicity,individual,medium,0.5
"Actually, your kind is not welcome here and it's annoying.",hate,individual,medium,0.75
you will pay for what you did so please stop.,threat,individual,medium,0.82
"Stop it, you will face consequences ninige problem agutte",threat,individual,medium,0.82
"Honestly, this group makes me uncomfortable ... whatever.",toxicity,individual,medium,0.5
"Actually, keep quiet please nin matadbeda",aggression,individual,medium,0.55
i cant stand people like you nin tara jana (no offense).,hate,individual,low,0.7
"In my opinion, this chat is very unhealthy",toxicity,individual,medium,0.5
I think nin illade better agide immediately.,exclusion,individual,medium,0.42
"Actually, stop disturbing me nanige shanti beku",harassment,individual,medium,0.45
"Look, nin presence irthare problem only",insult,individual,medium,0.3
yaake nanna profile daily nodthiya and it's annoying.,stalking,individual,medium,0.62
"To be honest, yaake nanna profile daily nodthiya right now.",stalking,individual,medium,0.62
you cant escape from this ninige illa for sure.,threat,individual,medium,0.82
It's obvious that bar bar kelbeda please,harassment,individual,medium,0.45
"Stop it, nininda headache agthide stop it",harassment,individual,medium,0.45
"In my opinion, you always ruin everything nininda problem period.",insult,individual,high,0.35
"Stop it, remember this moment ninige gothagutte ... whatever.",threat,individual,medium,0.82
It's obvious that stay out ninige sambhandha illa ... whatever.,exclusion,individual,medium,0.42
"Actually, you will face consequences ninige problem agutte",threat,individual,medium,0.82
Everyone knows why cant you just stop kelthiya,harassment,individual,medium,0.45
"Actually, bar bar kelbeda please immediately.",harassment,individual,medium,0.45
stop tracking my activity nanige gothagthide !!!,stalking,individual,medium,0.62
this chat is mentally draining thale noovu period.,toxicity,individual,medium,0.5
"Listen, stay out ninige sambhandha illa",exclusion,individual,medium,0.42
"Honestly, i cant stand people like you nin tara jana so please stop.",hate,individual,medium,0.75
i will complain about you sir ge helthini - just my opinion.,threat,individual,medium,0.82
"Hey, you are in serious trouble nodu",threat,individual,medium,0.82
people like you are a headache - just my opinion.,hate,individual,medium,0.75
I think stop getting involved nin barbeda and it's annoying.,aggression,individual,medium,0.55
this environment is stressful right now.,toxicity,individual,medium,0.5
"Basically, ninige common sense illa (no offense).",insult,individual,low,0.25
"Stop it, yaake nanna hinde bartiya elladalli",harassment,individual,medium,0.45
"Look, this group has become so toxic ella negative agide period.",toxicity,individual,medium,0.5
I think stop tracking my activity nanige gothagthide for sure.,stalking,individual,medium,0.62
"To be honest, dont push me beyond my limit serious agthide period.",threat,individual,medium,0.82
"In my opinion, we dont need people like you and it's sad.",hate,individual,medium,0.75
It's obvious that you will pay for what you did,threat,individual,medium,0.82
why are you always online when i come ninige gothagthide - just my opinion.,stalking,individual,high,0.67
I think people like you yavaglu problem and everyone agrees.,hate,individual,high,0.8
"Hey, we dont need people like you so please stop.",hate,individual,medium,0.75
"Stop it, yaake nanna hinde bartiya immediately.",harassment,individual,medium,0.45
"In my opinion, why cant you just stop kelthiya ... whatever.",harassment,individual,medium,0.45
I think you will regret this later ninige gothagutte right now.,threat,individual,medium,0.82
"Honestly, i cant stand people like you nin tara jana immediately.",hate,individual,medium,0.75
"Listen, you are not invited nin beka illa",exclusion,individual,medium,0.42
"Listen, ninige nanna online time gothu how",stalking,individual,medium,0.62
I think this chat is mentally draining thale noovu - just my opinion.,toxicity,individual,medium,0.5
"Basically, mind your own business nin work nodko",aggression,individual,medium,0.55
It's obvious that stop messaging me yavaglu disturb madthiya,harassment,individual,medium,0.45
"Seriously, dont keep pinging nanna irritate madthiya",harassment,individual,medium,0.45
your type should not be here (no offense).,hate,individual,low,0.7
"Basically, ninige buddhi illa seriously (no offense).",insult,individual,high,0.35
stop calling me bar bar ... whatever.,harassment,individual,medium,0.45
dont annoy me nin irritate madbeda don't you think?,aggression,individual,medium,0.55
"Just so you know, stop disturbing me nanige shanti beku - just my opinion.",harassment,individual,medium,0.45
"To be honest, use your brain swalpa",insult,individual,medium,0.3
"To be honest, dont involve yourself nin beka illa",exclusion,individual,medium,0.42
"In my opinion, ninige buddhi illa seriously",insult,individual,high,0.35
"In my opinion, you are in serious trouble nodu and it's sad.",threat,individual,medium,0.82
"Look, please remove yourself nin hogu",exclusion,individual,medium,0.42
"Hey, you are useless nin work sari illa",insult,individual,medium,0.3
your kind is unwanted here so please stop.,hate,individual,medium,0.75
"Just so you know, stop talking nonsense nin matu beka illa",insult,individual,medium,0.3
"To be honest, dont annoy me nin irritate madbeda for real.",aggression,individual,medium,0.55
Everyone knows you sound really stupid nin mathu nodi period.,insult,individual,medium,0.3
stay out ninige sambhandha illa so please stop.,exclusion,individual,medium,0.42
"Look, dont message me late night nin beka illa for real.",harassment,individual,medium,0.45
It's obvious that why are you always online when i come ninige gothagthide,stalking,individual,high,0.67
this chat is very unhealthy and it's annoying.,toxicity,individual,medium,0.5
