message,label,target_type,severity,severity_score
ivattu assignment submit maadbeku maga. #3be9,Neutral,Individual,Low,0
"Rdlbd, ava body bagge a tara mata beda, group nalli idu sari alla. #9263",Sexual Harassment,Individual,High,0.74
ninne function photos share maadu. #1f2f,Neutral,Unknown,Low,0.02
"Pzxusjpi, nee full time late bartiya machaa. #dd1d",Insult,Individual,Low,0.31
"Huhcykypdn, nee useless tara behave madthiya yaar. #39e8",Insult,Individual,Medium,0.33
yaaru naalege PPT madthare helri. #f976,Neutral,Group,Low,0.02
exam tumba tough aaytu but somehow aaytu. #52c0,Neutral,Individual,Low,0.06
"Xorbit, nee total loser tara idiya dude. #f017",Insult,Individual,High,0.43
yaaru naalege PPT madthare helri. #adf2,Neutral,Group,Low,0
"Jniy, nee reply nodoke tumba time togondiya machaa. #1908",Insult,Individual,Low,0.33
"network sakkath slow ide, once repeat maadu. #6186",Neutral,Unknown,Low,0
pizza bekka biryani bekka decide maadi. #40e2,Neutral,Group,Low,0
"guys, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #3104",Exclusion,Group,High,0.47
nee send madida reel super comedy aaytu. #4a80,Neutral,Individual,Low,0
"Heneoo, elli hogidaroo ade tara madthiya, complete waste fellow anta feel agutte. #31f3",Harassment,Individual,Medium,0.5
"5 nimisha nalli join agthini, swalpa wait maadu. #b233",Neutral,Unknown,Low,0.04
"Ittgzcg, elli hogidaroo ade tara madthiya, total loser tara idiya anta feel agutte. #a886",Harassment,Individual,High,0.62
"Nqiwtavkh, nee class nalli full time joker ne dude. #91f6",Insult,Individual,Medium,0.46
"Dwwygdpot, nee reply nodoke tumba time togondiya yaar. #e810",Insult,Individual,Low,0.14
ivattu assignment submit maadbeku maga. #f6c4,Neutral,Individual,Low,0.04
"happy birthday, tumba olle varsha agli. #10fb",Neutral,Unknown,Low,0
"Gcdliyvh, nee sakkat dumb idiya yaar dude. #2e2f",Insult,Individual,Medium,0.43
"network sakkath slow ide, once repeat maadu. #5f6b",Neutral,Individual,Low,0
weekend ge yava movie nodona. #30c8,Neutral,Individual,Low,0
"Udzyhkbne, nee tumba irritating agthiya re yaar. #c86a",Insult,Individual,Medium,0.37
yaaru naalege PPT madthare helri. #9732,Neutral,Group,Low,0
"Nrcymr, nee tumba irritating agthiya re re. #c1d4",Insult,Individual,Medium,0.28
ivattu assignment submit maadbeku maga. #5e7b,Neutral,Individual,Low,0.04
"Kzx, nee class nalli full time joker ne dude. #8bf5",Insult,Individual,Medium,0.42
"Pjqkuot, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #267f",Harassment,Individual,Medium,0.62
weekend ge yava movie nodona. #e11b,Neutral,Group,Low,0
"ninna presentation super aaytu, chennag ide. #5b49",Neutral,Unknown,Low,0
"Bpu, nee class nalli full time joker ne re. #261b",Insult,Individual,Medium,0.25
weekend ge yava movie nodona. #e49d,Neutral,Unknown,Low,0
"ninna presentation super aaytu, chennag ide. #75e1",Neutral,Individual,Low,0
"Ghdzyl, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #8501",Harassment,Individual,High,0.66
yaaru naalege PPT madthare helri. #b1d8,Neutral,Group,Low,0
attendance link haakbidu illi. #30ed,Neutral,Individual,Low,0
"guys, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #13f2",Exclusion,Group,High,0.29
"Twaa, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #6203",Harassment,Individual,High,0.66
"Ltlcpz, elli hogidaroo ade tara madthiya, total loser tara idiya anta feel agutte. #ae29",Harassment,Individual,Medium,0.51
"naale 9 gante lab ge bartira, late agbeda. #6ddf",Neutral,Individual,Low,0
"5 nimisha nalli join agthini, swalpa wait maadu. #8eca",Neutral,Group,Low,0
yaaru naalege PPT madthare helri. #aa5d,Neutral,Group,Low,0
"Mxrh, yake everywhere message madthiya, idu stalking tara kanstide. #2296",Cyberstalking,Individual,Medium,0.65
attendance link haakbidu illi. #2b00,Neutral,Group,Low,0.02
ivattu assignment submit maadbeku maga. #ad0f,Neutral,Unknown,Low,0
"naale 9 gante lab ge bartira, late agbeda. #ac55",Neutral,Unknown,Low,0
"Oamd, yake everywhere message madthiya, idu stalking tara kanstide. #85aa",Cyberstalking,Individual,Low,0.62
ivattu assignment submit maadbeku maga. #20da,Neutral,Individual,Low,0
"Iaacscvyu, nanna status na yavaglu check madthiya, idu stalking tara kanstide. #1233",Cyberstalking,Individual,Medium,0.62
"Jcdni, elli hogidaroo ade tara madthiya, tumba irritating agthiya re anta feel agutte. #6462",Harassment,Individual,High,0.72
"network sakkath slow ide, once repeat maadu. #4eb5",Neutral,Individual,Low,0.05
"network sakkath slow ide, once repeat maadu. #df7c",Neutral,Unknown,Low,0
weekend ge yava movie nodona. #6e57,Neutral,Individual,Low,0
weekend ge yava movie nodona. #145e,Neutral,Individual,Low,0.01
"network sakkath slow ide, once repeat maadu. #bddb",Neutral,Unknown,Low,0.04
"team, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #1da1",Exclusion,Group,Low,0.19
ivattu class full bore aaytu. #872c,Neutral,Group,Low,0.02
"Hnytpbdvnq, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #1888",Threat,Individual,Medium,0.73
"Biazsgpa, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #b6e3",Threat,Individual,Low,0.9
"Xtl, nee sakkat dumb idiya yaar re. #e6ea",Insult,Individual,Medium,0.35
"ninna presentation super aaytu, chennag ide. #3831",Neutral,Unknown,Low,0.06
"ninna presentation super aaytu, chennag ide. #d827",Neutral,Group,Low,0.02
"batch, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #b391",Exclusion,Group,Low,0.35
"Mqz, nee complete waste fellow re. #f612",Insult,Individual,High,0.4
weekend ge yava movie nodona. #a86b,Neutral,Group,Low,0
"naale 9 gante lab ge bartira, late agbeda. #55a5",Neutral,Group,Low,0
attendance link haakbidu illi. #df1d,Neutral,Unknown,Low,0
weekend ge yava movie nodona. #5e06,Neutral,Individual,Low,0
"Huzaysll, nanna status na yavaglu check madthiya, idu stalking tara kanstide. #943f",Cyberstalking,Individual,High,0.89
"ninna presentation super aaytu, chennag ide. #2f36",Neutral,Individual,Low,0
"Hugb, nee ivattu full lazy mode alli idiya yaar. #242d",Insult,Individual,Low,0.17
attendance link haakbidu illi. #6b16,Neutral,Unknown,Low,0
"Fhfbr, elli hogidaroo ade tara madthiya, total loser tara idiya anta feel agutte. #0fa6",Harassment,Individual,Low,0.4
"gang, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #8f8f",Exclusion,Group,High,0.44
"Nxrf, yake everywhere message madthiya, idu stalking tara kanstide. #46ab",Cyberstalking,Individual,Medium,0.68
"Ldth, nee tumba irritating agthiya re yaar. #66e1",Insult,Individual,Medium,0.38
naale extra pen togond baa pls. #35fc,Neutral,Individual,Low,0.01
"5 nimisha nalli join agthini, swalpa wait maadu. #9f8c",Neutral,Group,Low,0.03
"guys, ivnanna group nalli add madbeda, ivan illaadre better ansta. #9a94",Exclusion,Group,Low,0.23
"Bzexripp, nee yen use illa ninna jothe re. #6e77",Insult,Individual,High,0.4
"Dkzhgxb, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #8fdc",Harassment,Individual,Medium,0.37
"naale 9 gante lab ge bartira, late agbeda. #4c64",Neutral,Unknown,Low,0.02
ivattu class full bore aaytu. #18ab,Neutral,Group,Low,0
"Suugandzrs, nee complete waste fellow re. #82fd",Insult,Individual,High,0.25
yaaru naalege PPT madthare helri. #f0d8,Neutral,Group,Low,0.04
naale 4gante canteen nalli meet aagona. #d991,Neutral,Unknown,Low,0
"Tudeaofxxb, nee full time late bartiya machaa. #6a4b",Insult,Individual,Low,0.3
"Styz, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #db42",Threat,Individual,Medium,0.98
weekend ge yava movie nodona. #a55e,Neutral,Group,Low,0.02
exam tumba tough aaytu but somehow aaytu. #ae39,Neutral,Individual,Low,0.04
"Zktxtvhbac, nee full time late bartiya re. #dd94",Insult,Individual,Low,0.13
"ninna presentation super aaytu, chennag ide. #cfdb",Neutral,Group,Low,0
"Ababjba, elli hogidaroo ade tara madthiya, complete waste fellow anta feel agutte. #531c",Harassment,Individual,Medium,0.52
"Jxrzol, next time barbeku anta helthini, swalpa limit nodu yaar. #712d",Threat,Individual,Medium,0.81
yavdru ivattu notes idre send maadu pls. #3380,Neutral,Individual,Low,0.05
"Cqdf, ella platform nalli follow madbeda please, idu stalking tara kanstide. #51fd",Cyberstalking,Individual,Medium,0.73
"happy birthday, tumba olle varsha agli. #6df9",Neutral,Individual,Low,0
ivattu class full bore aaytu. #a6b9,Neutral,Group,Low,0
"Ubwh, a tara photos haakbeda please, group nalli idu sari alla. #ec9c",Sexual Harassment,Individual,High,0.91
"Dnqijimsn, nee useless tara behave madthiya machaa. #3501",Insult,Individual,Medium,0.16
naale 4gante canteen nalli meet aagona. #dc08,Neutral,Group,Low,0.01
"gang, ivnanna group nalli add madbeda, ivan illaadre better ansta. #4523",Exclusion,Group,Medium,0.28
"Aasvjmk, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #73f3",Harassment,Individual,Medium,0.7
"team, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #ff9a",Exclusion,Group,Medium,0.26
"Hieldsdr, a type jokes swalpa stop maadu, group nalli idu sari alla. #4e4d",Sexual Harassment,Individual,High,0.7
"naale 9 gante lab ge bartira, late agbeda. #2c4a",Neutral,Unknown,Low,0
"network sakkath slow ide, once repeat maadu. #b548",Neutral,Unknown,Low,0
project help madidakke thanks maga. #9d59,Neutral,Unknown,Low,0.01
"Izoppdi, nee class nalli full time joker ne yaar. #36df",Insult,Individual,Medium,0.44
"Xawcllji, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #93e8",Threat,Individual,High,1
weekend ge yava movie nodona. #9f13,Neutral,Unknown,Low,0
"Ghkwifawk, nee tumba irritating agthiya re yaar. #22fa",Insult,Individual,Medium,0.45
"Equwwyepms, prati dina reason illade ping madbedi, idu stalking tara kanstide. #c179",Cyberstalking,Individual,High,0.77
fest practice ge yar yar barthidira. #4009,Neutral,Unknown,Low,0.03
pizza bekka biryani bekka decide maadi. #f9f0,Neutral,Individual,Low,0.03
nee send madida reel super comedy aaytu. #0cc5,Neutral,Group,Low,0.02
weekend ge yava movie nodona. #c74c,Neutral,Individual,Low,0
"Lbdmt, a type jokes swalpa stop maadu, group nalli idu sari alla. #08f5",Sexual Harassment,Individual,High,0.93
"Bpvbaq, nee useless tara behave madthiya yaar. #aaff",Insult,Individual,Medium,0.29
"Gypjh, elli hogidaroo ade tara madthiya, tumba irritating agthiya re anta feel agutte. #cc39",Harassment,Individual,High,0.75
"Wmvs, elli hogidaroo ade tara madthiya, useless tara behave madthiya anta feel agutte. #50d8",Harassment,Individual,Medium,0.46
"5 nimisha nalli join agthini, swalpa wait maadu. #ffa4",Neutral,Unknown,Low,0.02
"batch, ivnanna group nalli add madbeda, ivan illaadre better ansta. #4839",Exclusion,Group,Low,0.43
"Usiegsjgr, ella platform nalli follow madbeda please, idu stalking tara kanstide. #1f5e",Cyberstalking,Individual,High,0.66
"team, ivananna group inda remove maadona, ivan illaadre better ansta. #4eb9",Exclusion,Group,Medium,0.46
ivattu class full bore aaytu. #603d,Neutral,Individual,Low,0.02
"Mflb, nee reply nodoke tumba time togondiya machaa. #30d6",Insult,Individual,Low,0.22
naale 4gante canteen nalli meet aagona. #cdb7,Neutral,Group,Low,0
"Xqvqsi, prati dina reason illade ping madbedi, idu stalking tara kanstide. #1a6f",Cyberstalking,Individual,High,0.82
ninne function photos share maadu. #efa6,Neutral,Unknown,Low,0
"Xkph, yake everywhere message madthiya, idu stalking tara kanstide. #19b7",Cyberstalking,Individual,Medium,0.53
fest practice ge yar yar barthidira. #c468,Neutral,Group,Low,0
ninne function photos share maadu. #47fb,Neutral,Individual,Low,0.02
"Cvcadx, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #887d",Threat,Individual,Medium,0.67
"5 nimisha nalli join agthini, swalpa wait maadu. #061b",Neutral,Group,Low,0
"Zph, nee full time late bartiya yaar. #2987",Insult,Individual,Low,0.38
"Oghtpz, elli hogidaroo ade tara madthiya, sakkat dumb idiya yaar anta feel agutte. #7e96",Harassment,Individual,High,0.85
exam tumba tough aaytu but somehow aaytu. #8447,Neutral,Individual,Low,0.03
"Wsnmbfu, ella platform nalli follow madbeda please, idu stalking tara kanstide. #24ea",Cyberstalking,Individual,Medium,0.53
weekend ge yava movie nodona. #d881,Neutral,Individual,Low,0
naale 4gante canteen nalli meet aagona. #0933,Neutral,Group,Low,0
exam tumba tough aaytu but somehow aaytu. #8d68,Neutral,Unknown,Low,0.05
"Iff, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #82bf",Threat,Individual,Medium,0.7
"Ydyxypkid, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #160a",Harassment,Individual,Medium,0.71
"review okay aaytu, tension beda. #e962",Neutral,Group,Low,0
"Mpxrm, nee tumba disgusting behaviour machaa. #21aa",Insult,Individual,High,0.32
ivattu assignment submit maadbeku maga. #de30,Neutral,Unknown,Low,0
"Hovq, nee class nalli full time joker ne dude. #0a4c",Insult,Individual,Medium,0.39
"Eicnxsv, nee total loser tara idiya yaar. #e2b3",Insult,Individual,High,0.5
"Ouab, a tara photos haakbeda please, group nalli idu sari alla. #09d2",Sexual Harassment,Individual,High,0.78
"guys, ivnanna group nalli add madbeda, ivan illaadre better ansta. #4b72",Exclusion,Group,Low,0.26
ivattu assignment submit maadbeku maga. #7a62,Neutral,Individual,Low,0
"Aop, nee tumba disgusting behaviour machaa. #c17c",Insult,Individual,High,0.35
"Ppzbnnpew, nanna status na yavaglu check madthiya, idu stalking tara kanstide. #c41f",Cyberstalking,Individual,Medium,0.63
"Igau, elli hogidaroo ade tara madthiya, total loser tara idiya anta feel agutte. #86b2",Harassment,Individual,Low,0.59
yavdru ivattu notes idre send maadu pls. #760e,Neutral,Group,Low,0.06
"Sxrracfvy, nee yen use illa ninna jothe re. #3425",Insult,Individual,High,0.47
"Rrb, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #6ffb",Harassment,Individual,Low,0.36
"Wbxum, nodu careful iru, illa problem agutte, swalpa limit nodu yaar. #e2a2",Threat,Individual,Low,0.62
"network sakkath slow ide, once repeat maadu. #99a7",Neutral,Individual,Low,0
"Xgmbeylhm, nanna status na yavaglu check madthiya, idu stalking tara kanstide. #f6b8",Cyberstalking,Individual,Medium,0.77
"Bzramtia, next time barbeku anta helthini, swalpa limit nodu yaar. #b23f",Threat,Individual,High,0.8
"Drgujdybbu, next time barbeku anta helthini, swalpa limit nodu yaar. #3ac5",Threat,Individual,High,1
exam tumba tough aaytu but somehow aaytu. #615a,Neutral,Group,Low,0
"happy birthday, tumba olle varsha agli. #9b98",Neutral,Group,Low,0.01
ivattu class full bore aaytu. #4ab3,Neutral,Unknown,Low,0.02
"Dgavybku, nee yavattu serious agalla yaar. #14d0",Insult,Individual,Low,0.35
"class grp, ivnanna group nalli add madbeda, ivan illaadre better ansta. #831b",Exclusion,Group,Low,0.32
yaaru naalege PPT madthare helri. #83dc,Neutral,Individual,Low,0
yaaru naalege PPT madthare helri. #9330,Neutral,Group,Low,0
exam tumba tough aaytu but somehow aaytu. #4e7c,Neutral,Individual,Low,0
"Awapi, nee yavattu serious agalla yaar. #e47b",Insult,Individual,Low,0.12
naale extra pen togond baa pls. #0316,Neutral,Unknown,Low,0
"gang, ivnanna group nalli add madbeda, ivan illaadre better ansta. #387d",Exclusion,Group,Medium,0.33
attendance link haakbidu illi. #0a92,Neutral,Unknown,Low,0
"network sakkath slow ide, once repeat maadu. #8714",Neutral,Group,Low,0.02
"network sakkath slow ide, once repeat maadu. #cf42",Neutral,Unknown,Low,0
"Jmwh, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #ab30",Harassment,Individual,Medium,0.66
"Vybega, nee useless tara behave madthiya machaa. #88ef",Insult,Individual,Medium,0.42
ivattu assignment submit maadbeku maga. #d698,Neutral,Unknown,Low,0
"Yjh, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #3c3a",Harassment,Individual,High,0.6
"Bxfokpxqt, nee useless tara behave madthiya dude. #41ac",Insult,Individual,Medium,0.4
"ninna presentation super aaytu, chennag ide. #c753",Neutral,Unknown,Low,0
"Uvo, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #56c3",Harassment,Individual,Medium,0.42
naale extra pen togond baa pls. #56ed,Neutral,Unknown,Low,0
pizza bekka biryani bekka decide maadi. #79a1,Neutral,Individual,Low,0
"Rycvotefu, nee ivattu full lazy mode alli idiya machaa. #5519",Insult,Individual,Low,0.22
"Qgi, ella platform nalli follow madbeda please, idu stalking tara kanstide. #294c",Cyberstalking,Individual,Medium,0.52
"batch, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #4e3a",Exclusion,Group,Low,0.45
"network sakkath slow ide, once repeat maadu. #6918",Neutral,Unknown,Low,0.03
"Uvjhuaqpxr, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #9cb0",Harassment,Individual,Medium,0.48
"Odenxq, nee tumba disgusting behaviour dude. #9ec1",Insult,Individual,High,0.4
"Huxo, ella platform nalli follow madbeda please, idu stalking tara kanstide. #02ca",Cyberstalking,Individual,Low,0.7
"Meipttix, sir ge complaint haakthini nodu, swalpa limit nodu yaar. #9414",Threat,Individual,High,0.76
"Lut, next time barbeku anta helthini, swalpa limit nodu yaar. #1836",Threat,Individual,High,0.9
"network sakkath slow ide, once repeat maadu. #6b46",Neutral,Group,Low,0.02
weekend ge yava movie nodona. #110a,Neutral,Unknown,Low,0.02
"Ofe, elli hogidaroo ade tara madthiya, complete waste fellow anta feel agutte. #6ac4",Harassment,Individual,Medium,0.41
nee send madida reel super comedy aaytu. #f205,Neutral,Individual,Low,0
"Eeluinuqx, prati dina reason illade ping madbedi, idu stalking tara kanstide. #f324",Cyberstalking,Individual,High,0.86
"guys, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #d690",Exclusion,Group,High,0.27
"Aumbbxce, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #167c",Threat,Individual,High,0.86
"Jtzb, a tara photos haakbeda please, group nalli idu sari alla. #e0d3",Sexual Harassment,Individual,High,0.65
"Jkjxhbbd, nee tumba irritating agthiya re dude. #ff1e",Insult,Individual,Medium,0.26
"Yuwfzau, cheap comments madbeda ava bagge, group nalli idu sari alla. #0fde",Sexual Harassment,Individual,Medium,0.84
"review okay aaytu, tension beda. #dee0",Neutral,Individual,Low,0.02
yavdru ivattu notes idre send maadu pls. #353c,Neutral,Individual,Low,0
naale 4gante canteen nalli meet aagona. #c71c,Neutral,Group,Low,0
"Jppvic, nee complete waste fellow yaar. #2aea",Insult,Individual,High,0.22
"review okay aaytu, tension beda. #3d92",Neutral,Unknown,Low,0
"naale 9 gante lab ge bartira, late agbeda. #71cf",Neutral,Group,Low,0
"class grp, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #e886",Exclusion,Group,Low,0.24
attendance link haakbidu illi. #81e2,Neutral,Group,Low,0.06
"class grp, ivnanna group nalli add madbeda, ivan illaadre better ansta. #bfd7",Exclusion,Group,Low,0.36
"Abts, nee yavattu serious agalla dude. #6653",Insult,Individual,Low,0.26
naale 4gante canteen nalli meet aagona. #bfea,Neutral,Group,Low,0
weekend ge yava movie nodona. #8c55,Neutral,Unknown,Low,0
"naale 9 gante lab ge bartira, late agbeda. #c867",Neutral,Unknown,Low,0.01
project help madidakke thanks maga. #c08f,Neutral,Individual,Low,0.01
"class grp, ivnanna group nalli add madbeda, ivan illaadre better ansta. #aa1f",Exclusion,Group,Low,0.26
"Qfcud, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #2635",Harassment,Individual,Medium,0.64
nee send madida reel super comedy aaytu. #3a4e,Neutral,Unknown,Low,0
ivattu assignment submit maadbeku maga. #e5d0,Neutral,Unknown,Low,0.02
"network sakkath slow ide, once repeat maadu. #0dc6",Neutral,Group,Low,0
nee send madida reel super comedy aaytu. #9f90,Neutral,Unknown,Low,0
"Pvkfwugtst, prati dina reason illade ping madbedi, idu stalking tara kanstide. #b02d",Cyberstalking,Individual,High,0.77
"Dvzsrvh, nee reply nodoke tumba time togondiya machaa. #8698",Insult,Individual,Low,0.25
"Nzld, nee yavattu serious agalla machaa. #2873",Insult,Individual,Low,0.15
"happy birthday, tumba olle varsha agli. #cfdd",Neutral,Individual,Low,0.04
"Ctnxdomlu, elli hogidaroo ade tara madthiya, useless tara behave madthiya anta feel agutte. #b2b1",Harassment,Individual,Medium,0.47
"Jvtyslqvy, nodu careful iru, illa problem agutte, swalpa limit nodu yaar. #c96f",Threat,Individual,High,0.97
fest practice ge yar yar barthidira. #3c73,Neutral,Unknown,Low,0.04
attendance link haakbidu illi. #443e,Neutral,Unknown,Low,0.06
"Kgccxlfviy, next time barbeku anta helthini, swalpa limit nodu yaar. #5f0b",Threat,Individual,Medium,0.71
"review okay aaytu, tension beda. #be79",Neutral,Unknown,Low,0.01
"Fuivgrias, nee class nalli full time joker ne re. #ac50",Insult,Individual,Medium,0.25
"guys, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #14d1",Exclusion,Group,Low,0.28
"Zagc, nee total loser tara idiya dude. #f780",Insult,Individual,High,0.23
"Nnctnzmx, yake everywhere message madthiya, idu stalking tara kanstide. #f602",Cyberstalking,Individual,Medium,0.67
"Aycafmu, prati dina reason illade ping madbedi, idu stalking tara kanstide. #3194",Cyberstalking,Individual,High,0.52
"ninna presentation super aaytu, chennag ide. #866c",Neutral,Individual,Low,0
"happy birthday, tumba olle varsha agli. #15ab",Neutral,Individual,Low,0
"Djwpu, nee full time late bartiya yaar. #b324",Insult,Individual,Low,0.38
"Hzakgyjfrt, nodu careful iru, illa problem agutte, swalpa limit nodu yaar. #6dc6",Threat,Individual,High,0.86
"Dlbpdbnmd, nee complete waste fellow dude. #47f6",Insult,Individual,High,0.24
fest practice ge yar yar barthidira. #afae,Neutral,Group,Low,0.03
"Bstmvbroit, nee reply nodoke tumba time togondiya dude. #725d",Insult,Individual,Low,0.26
nee send madida reel super comedy aaytu. #e598,Neutral,Group,Low,0.04
"Iygol, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #10ed",Harassment,Individual,Medium,0.58
"Whayb, nee tumba irritating agthiya re dude. #8bad",Insult,Individual,Medium,0.22
"ninna presentation super aaytu, chennag ide. #4f79",Neutral,Individual,Low,0.04
"Iarf, next time barbeku anta helthini, swalpa limit nodu yaar. #b44f",Threat,Individual,Medium,0.92
yavdru ivattu notes idre send maadu pls. #b48d,Neutral,Unknown,Low,0.03
naale extra pen togond baa pls. #ec5f,Neutral,Individual,Low,0.02
"Dqxcwhmz, elli hogidaroo ade tara madthiya, complete waste fellow anta feel agutte. #1271",Harassment,Individual,Low,0.57
"class grp, ivnanna group nalli add madbeda, ivan illaadre better ansta. #8c49",Exclusion,Group,Medium,0.3
"Wuct, nee full time late bartiya re. #24af",Insult,Individual,Low,0.16
attendance link haakbidu illi. #3c48,Neutral,Individual,Low,0.03
"network sakkath slow ide, once repeat maadu. #cf6d",Neutral,Group,Low,0.04
"review okay aaytu, tension beda. #63ce",Neutral,Unknown,Low,0.04
pizza bekka biryani bekka decide maadi. #2ad9,Neutral,Individual,Low,0
"Fyevjtjuo, elli hogidaroo ade tara madthiya, useless tara behave madthiya anta feel agutte. #f9ba",Harassment,Individual,Medium,0.51
"Flctsb, nee useless tara behave madthiya yaar. #8b12",Insult,Individual,Medium,0.42
"Eoypw, ava body bagge a tara mata beda, group nalli idu sari alla. #d372",Sexual Harassment,Individual,High,0.69
"Tvxlxl, nee tumba disgusting behaviour machaa. #adc7",Insult,Individual,High,0.27
ninne function photos share maadu. #602f,Neutral,Unknown,Low,0
"happy birthday, tumba olle varsha agli. #c583",Neutral,Individual,Low,0
"class grp, ivananna group inda remove maadona, ivan illaadre better ansta. #3d0c",Exclusion,Group,Low,0.26
"Dxgsl, nee class nalli full time joker ne dude. #94bb",Insult,Individual,Medium,0.18
yavdru ivattu notes idre send maadu pls. #81a5,Neutral,Group,Low,0
"Qmflx, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #1d36",Harassment,Individual,Low,0.63
"Yny, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #cb70",Harassment,Individual,Medium,0.71
"Veney, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #60be",Harassment,Individual,Medium,0.55
"Euoxay, yake everywhere message madthiya, idu stalking tara kanstide. #ea50",Cyberstalking,Individual,Medium,0.44
"Ymwrqwvn, nodu careful iru, illa problem agutte, swalpa limit nodu yaar. #4caa",Threat,Individual,High,1
naale 4gante canteen nalli meet aagona. #5486,Neutral,Unknown,Low,0
"Owxlgyup, elli hogidaroo ade tara madthiya, complete waste fellow anta feel agutte. #ba9b",Harassment,Individual,Medium,0.62
exam tumba tough aaytu but somehow aaytu. #4d56,Neutral,Individual,Low,0
"Ocr, nee class nalli full time joker ne dude. #eec8",Insult,Individual,Medium,0.25
"Cbmvqgqx, nee useless tara behave madthiya re. #dd53",Insult,Individual,Medium,0.21
"happy birthday, tumba olle varsha agli. #536f",Neutral,Group,Low,0
"Fkubvsmtj, nee useless tara behave madthiya yaar. #4ac1",Insult,Individual,Medium,0.26
nee send madida reel super comedy aaytu. #8fd9,Neutral,Individual,Low,0.01
nee send madida reel super comedy aaytu. #8887,Neutral,Individual,Low,0.04
"Zyigzpe, nee reply nodoke tumba time togondiya yaar. #205f",Insult,Individual,Low,0.27
"happy birthday, tumba olle varsha agli. #980b",Neutral,Unknown,Low,0.04
"gang, ivnanna group nalli add madbeda, ivan illaadre better ansta. #aaf8",Exclusion,Group,Medium,0.22
"Ioftcwwhdd, nee tumba disgusting behaviour re. #dbc6",Insult,Individual,High,0.24
"Vgdec, nee sakkat dumb idiya yaar dude. #ae97",Insult,Individual,Medium,0.25
naale extra pen togond baa pls. #4d38,Neutral,Group,Low,0.01
"Dmleofm, nee full time late bartiya yaar. #75c5",Insult,Individual,Low,0.2
"ninna presentation super aaytu, chennag ide. #0a96",Neutral,Individual,Low,0
yaaru naalege PPT madthare helri. #6f61,Neutral,Individual,Low,0
"Acyimtm, a type jokes swalpa stop maadu, group nalli idu sari alla. #d9fa",Sexual Harassment,Individual,High,0.86
project help madidakke thanks maga. #0b63,Neutral,Unknown,Low,0
"Admwfnek, nee tumba disgusting behaviour yaar. #2967",Insult,Individual,High,0.32
"Blvczx, sir ge complaint haakthini nodu, swalpa limit nodu yaar. #f02b",Threat,Individual,High,0.82
"review okay aaytu, tension beda. #4d61",Neutral,Unknown,Low,0
"Zmhvql, nee useless tara behave madthiya dude. #f3d7",Insult,Individual,Medium,0.22
ninne function photos share maadu. #03e9,Neutral,Individual,Low,0
"Qhudimlaz, nee tumba irritating agthiya re yaar. #deaa",Insult,Individual,Medium,0.17
"Mxjufbd, elli hogidaroo ade tara madthiya, sakkat dumb idiya yaar anta feel agutte. #cf35",Harassment,Individual,High,0.59
"naale 9 gante lab ge bartira, late agbeda. #6870",Neutral,Group,Low,0
"Mopul, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #6848",Harassment,Individual,Low,0.66
"network sakkath slow ide, once repeat maadu. #3323",Neutral,Group,Low,0
weekend ge yava movie nodona. #e523,Neutral,Individual,Low,0.06
